payment_id,subscription_id,customer_id,payment_date,amount
2300,192,192.0,2025-12-18,79
2301,192,192.0,2025-12-18,199.00
2302,192,192.0,2025-12-18,199.00
2303,192,192.0,2025-12-18,79
2304,192,192.0,2025-12-18,79
2305,193,193.0,2024-06-19,79
2306,193,193.0,2024-06-19,29
2307,193,193.0,2024-06-19,79
2308,193,193.0,2024-06-19,199.00
2309,193,193.0,2024-06-19,29
2310,193,193.0,2024-06-19,-29
2311,193,193.0,2024-06-19,79
2312,193,193.0,2024-06-19,79
2313,193,193.0,2024-06-19,199.00
2314,193,193.0,2024-06-19,79
2315,193,193.0,2024-06-19,29
2316,193,193.0,2024-06-19,29.00
2317,193,193.0,2024-06-19,79
2318,193,,2024-06-19,79
2319,194,194.0,2024-12-18,79
2320,194,194.0,2024-12-18,199.00
2321,194,194.0,2024-12-18,79
2322,194,194.0,2024-12-18,79
2323,194,194.0,2024-12-18,199.00
2324,194,,2024-12-18,29
2325,194,194.0,2024-12-18,29
2326,194,194.0,2024-12-18,29.00
2327,194,194.0,2024-12-18,199.00
2328,194,194.0,2024-12-18,199.00
2329,194,194.0,2024-12-18,29
2330,194,194.0,2024-12-18,79
2331,194,194.0,2024-12-18,29.00
2332,194,194.0,2024-12-18,79
2333,194,194.0,2024-12-18,79
2334,194,,2024-12-18,79
2335,195,195.0,2025-09-16,79
2336,195,195.0,2025-09-16,79
2337,195,195.0,2025-09-16,79
2338,195,195.0,2025-09-16,79
2339,195,195.0,2025-09-16,79
2340,195,195.0,2025-09-16,29
2341,195,195.0,2025-09-16,29
2342,195,195.0,2025-09-16,79
2343,195,195.0,2025-09-16,199.00
2344,195,195.0,2025-09-16,29
2345,195,195.0,2025-09-16,79
2346,195,195.0,2025-09-16,29.00
2347,196,196.0,2025-08-12,29
2348,196,196.0,2025-08-12,79
2349,196,196.0,2025-08-12,199.00
2350,196,196.0,2025-08-12,29.00
2351,196,196.0,2025-08-12,199.00
2352,196,196.0,2025-08-12,29.00
2353,196,196.0,2025-08-12,29
2354,196,196.0,2025-08-12,79
2355,197,197.0,2025-09-28,29
2356,197,197.0,2025-09-28,79
2357,197,197.0,2025-09-28,79
2358,197,197.0,2025-09-28,79
2359,197,197.0,2025-09-28,29
2360,197,197.0,2025-09-28,79
2361,197,197.0,2025-09-28,199.00
2362,197,197.0,2025-09-28,29
2363,197,197.0,2025-09-28,79
2364,197,197.0,2025-09-28,29
2365,198,198.0,2025-05-18,29
2366,198,198.0,2025-05-18,29.00
2367,198,198.0,2025-05-18,29
2368,198,198.0,2025-05-18,79
2369,198,198.0,2025-05-18,199.00
2370,198,198.0,2025-05-18,29
2371,198,,2025-05-18,79
2372,198,198.0,2025-05-18,79
2373,198,198.0,2025-05-18,29
2374,198,198.0,2025-05-18,79
2375,198,198.0,2025-05-18,29.00
2376,198,198.0,2025-05-18,29.00
2377,198,198.0,2025-05-18,79
2378,198,198.0,2025-05-18,79
2379,199,199.0,2025-02-04,29
2380,199,199.0,2025-02-04,29
2381,199,199.0,2025-02-04,29.00
2382,199,199.0,2025-02-04,29
2383,199,199.0,2025-02-04,79
2384,199,199.0,2025-02-04,199.00
2385,199,199.0,2025-02-04,29
2386,199,199.0,2025-02-04,199.00
2387,199,199.0,2025-02-04,199.00
2388,199,199.0,2025-02-04,29
2389,199,199.0,2025-02-04,29.00
2390,199,199.0,2025-02-04,29.00
2391,199,199.0,2025-02-04,79
2392,199,199.0,2025-02-04,199.00
2393,199,199.0,2025-02-04,29
2394,199,199.0,2025-02-04,79
2395,199,199.0,2025-02-04,29.00
2396,199,199.0,2025-02-04,29.00
2397,200,200.0,2025-10-21,29
2398,200,200.0,2025-10-21,29
2399,200,200.0,2025-10-21,199.00
2400,200,200.0,2025-10-21,199.00
2401,200,200.0,2025-10-21,199.00
2402,200,200.0,2025-10-21,199.00
2403,201,201.0,2024-12-05,29
2404,201,201.0,2024-12-05,79
2405,201,201.0,2024-12-05,199.00
2406,201,201.0,2024-12-05,29.00
2407,201,201.0,2024-12-05,199.00
2408,201,201.0,2024-12-05,79
2409,201,201.0,2024-12-05,29
2410,201,201.0,2024-12-05,29
2411,201,201.0,2024-12-05,79
2412,201,201.0,2024-12-05,29
2413,201,201.0,2024-12-05,29.00
2414,201,201.0,2024-12-05,79
2415,201,201.0,2024-12-05,79
2416,202,202.0,2025-05-31,79
2417,202,202.0,2025-05-31,29.00
2418,202,202.0,2025-05-31,199.00
2419,202,202.0,2025-05-31,79
2420,202,202.0,2025-05-31,29.00
2421,202,202.0,2025-05-31,29.00
2422,202,202.0,2025-05-31,29
2423,202,202.0,2025-05-31,29
2424,202,202.0,2025-05-31,79
2425,202,202.0,2025-05-31,29
2426,202,202.0,2025-05-31,29.00
2427,202,202.0,2025-05-31,29
2428,202,202.0,2025-05-31,29
2429,202,202.0,2025-05-31,-29
2430,202,202.0,2025-05-31,29
2431,202,202.0,2025-05-31,79
2432,202,202.0,2025-05-31,29
2433,203,203.0,2026-04-24,29.00
2434,203,203.0,2026-04-24,79
2435,203,203.0,2026-04-24,199.00
2436,203,203.0,2026-04-24,199.00
2437,203,203.0,2026-04-24,79
2438,203,203.0,2026-04-24,199.00
2439,203,203.0,2026-04-24,199.00
2440,203,203.0,2026-04-24,29
2441,203,203.0,2026-04-24,199.00
2442,203,203.0,2026-04-24,199.00
2443,203,203.0,2026-04-24,79
2444,203,203.0,2026-04-24,79
2445,203,203.0,2026-04-24,79
2446,203,,2026-04-24,79
2447,203,203.0,2026-04-24,29.00
2448,203,203.0,2026-04-24,79
2449,203,203.0,2026-04-24,79
2450,203,203.0,2026-04-24,79
2451,204,204.0,2025-08-26,79
2452,204,204.0,2025-08-26,29
2453,204,204.0,2025-08-26,29
2454,204,204.0,2025-08-26,29
2455,204,204.0,2025-08-26,199.00
2456,204,204.0,2025-08-26,29
2457,205,205.0,2025-09-04,29.00
2458,205,205.0,2025-09-04,79
2459,205,205.0,2025-09-04,29
2460,205,205.0,2025-09-04,79
2461,205,205.0,2025-09-04,79
2462,205,205.0,2025-09-04,29
2463,205,205.0,2025-09-04,29
2464,205,,2025-09-04,29.00
2465,205,205.0,2025-09-04,79
2466,205,205.0,2025-09-04,29.00
2467,205,205.0,2025-09-04,29.00
2468,206,206.0,2025-06-01,29.00
2469,206,206.0,2025-06-01,29.00
2470,206,,2025-06-01,79
2471,206,206.0,2025-06-01,79
2472,206,,2025-06-01,199.00
2473,206,206.0,2025-06-01,79
2474,206,206.0,2025-06-01,199.00
2475,206,206.0,2025-06-01,199.00
2476,206,206.0,2025-06-01,29
2477,206,206.0,2025-06-01,79
2478,206,206.0,2025-06-01,199.00
2479,206,206.0,2025-06-01,79
2480,206,206.0,2025-06-01,29.00
2481,206,206.0,2025-06-01,29
2482,206,206.0,2025-06-01,199.00
2483,206,206.0,2025-06-01,79
2484,206,206.0,2025-06-01,29
2485,206,206.0,2025-06-01,79
2486,207,,2025-08-13,-29
2487,207,207.0,2025-08-13,29.00
2488,207,207.0,2025-08-13,199.00
2489,207,207.0,2025-08-13,29
2490,207,207.0,2025-08-13,29
2491,207,207.0,2025-08-13,199.00
2492,207,207.0,2025-08-13,79
2493,207,207.0,2025-08-13,29.00
2494,207,207.0,2025-08-13,29
2495,207,207.0,2025-08-13,29.00
2496,207,207.0,2025-08-13,29
2497,207,207.0,2025-08-13,199.00
2498,207,207.0,2025-08-13,79
2499,207,207.0,2025-08-13,29.00
2500,207,207.0,2025-08-13,29
2501,208,208.0,2025-10-28,29.00
2502,208,208.0,2025-10-28,29
2503,208,208.0,2025-10-28,79
2504,208,208.0,2025-10-28,199.00
2505,208,208.0,2025-10-28,79
2506,208,208.0,2025-10-28,199.00
2507,209,209.0,2025-10-24,-29
2508,209,209.0,2025-10-24,199.00
2509,209,,2025-10-24,79
2510,209,209.0,2025-10-24,79
2511,209,209.0,2025-10-24,29
2512,209,209.0,2025-10-24,79
2513,209,209.0,2025-10-24,79
2514,209,209.0,2025-10-24,29
2515,209,209.0,2025-10-24,29
2516,210,210.0,2026-03-27,29
2517,210,210.0,2026-03-27,29
2518,210,210.0,2026-03-27,199.00
2519,210,210.0,2026-03-27,29.00
2520,210,210.0,2026-03-27,29
2521,210,210.0,2026-03-27,79
2522,210,210.0,2026-03-27,199.00
2523,210,210.0,2026-03-27,29.00
2524,210,210.0,2026-03-27,29
2525,211,211.0,2024-08-30,79
2526,211,211.0,2024-08-30,199.00
2527,211,211.0,2024-08-30,29
2528,211,211.0,2024-08-30,199.00
2529,211,211.0,2024-08-30,79
2530,211,211.0,2024-08-30,79
2531,211,211.0,2024-08-30,79
2532,211,211.0,2024-08-30,79
2533,211,211.0,2024-08-30,29.00
2534,211,211.0,2024-08-30,-29
2535,211,211.0,2024-08-30,79
2536,211,211.0,2024-08-30,29
2537,211,211.0,2024-08-30,29
2538,211,,2024-08-30,29.00
2539,211,211.0,2024-08-30,199.00
2540,211,211.0,2024-08-30,29.00
2541,211,211.0,2024-08-30,79
2542,211,211.0,2024-08-30,199.00
2543,212,212.0,2025-01-20,29
2544,212,212.0,2025-01-20,199.00
2545,212,212.0,2025-01-20,79
2546,212,212.0,2025-01-20,29
2547,212,212.0,2025-01-20,29
2548,212,212.0,2025-01-20,29.00
2549,212,212.0,2025-01-20,79
2550,212,212.0,2025-01-20,29.00
2551,213,213.0,2024-12-16,199.00
2552,213,213.0,2024-12-16,79
2553,213,213.0,2024-12-16,79
2554,213,213.0,2024-12-16,29
2555,213,213.0,2024-12-16,79
2556,213,,2024-12-16,79
2557,213,213.0,2024-12-16,29.00
2558,213,213.0,2024-12-16,29.00
2559,213,213.0,2024-12-16,29
2560,214,214.0,2025-02-27,29
2561,214,214.0,2025-02-27,29
2562,214,214.0,2025-02-27,199.00
2563,214,214.0,2025-02-27,29
2564,214,214.0,2025-02-27,29
2565,214,214.0,2025-02-27,199.00
2566,214,214.0,2025-02-27,29.00
2567,214,214.0,2025-02-27,29
2568,214,214.0,2025-02-27,199.00
2569,214,214.0,2025-02-27,29
2570,214,214.0,2025-02-27,79
2571,215,215.0,2025-01-21,29
2572,215,215.0,2025-01-21,29.00
2573,215,215.0,2025-01-21,79
2574,215,215.0,2025-01-21,79
2575,215,215.0,2025-01-21,29
2576,215,215.0,2025-01-21,79
2577,215,215.0,2025-01-21,29.00
2578,215,215.0,2025-01-21,29.00
2579,215,215.0,2025-01-21,79
2580,215,215.0,2025-01-21,79
2581,215,215.0,2025-01-21,29.00
2582,215,215.0,2025-01-21,199.00
2583,215,215.0,2025-01-21,79
2584,215,215.0,2025-01-21,29
2585,215,215.0,2025-01-21,79
2586,215,215.0,2025-01-21,199.00
2587,215,215.0,2025-01-21,29
2588,216,216.0,2026-04-05,29
2589,216,216.0,2026-04-05,29.00
2590,216,216.0,2026-04-05,79
2591,216,216.0,2026-04-05,29
2592,216,216.0,2026-04-05,79
2593,216,216.0,2026-04-05,29
2594,216,216.0,2026-04-05,79
2595,216,216.0,2026-04-05,29
2596,216,216.0,2026-04-05,29.00
2597,217,217.0,2025-12-14,29
2598,217,217.0,2025-12-14,29
2599,217,217.0,2025-12-14,29
2600,217,217.0,2025-12-14,29
2601,217,217.0,2025-12-14,29
2602,217,217.0,2025-12-14,29.00
2603,217,217.0,2025-12-14,199.00
2604,217,217.0,2025-12-14,29
2605,217,217.0,2025-12-14,79
2606,217,217.0,2025-12-14,-29
2607,217,217.0,2025-12-14,29.00
2608,217,217.0,2025-12-14,199.00
2609,217,217.0,2025-12-14,79
2610,217,217.0,2025-12-14,79
2611,217,217.0,2025-12-14,29
2612,217,217.0,2025-12-14,199.00
2613,217,217.0,2025-12-14,79
2614,217,217.0,2025-12-14,29.00
2615,218,218.0,2025-11-30,29.00
2616,218,218.0,2025-11-30,79
2617,218,218.0,2025-11-30,29
2618,218,218.0,2025-11-30,29
2619,218,218.0,2025-11-30,29
2620,218,218.0,2025-11-30,79
2621,218,218.0,2025-11-30,79
2622,218,218.0,2025-11-30,79
2623,218,218.0,2025-11-30,29
2624,218,218.0,2025-11-30,29
2625,218,218.0,2025-11-30,79
2626,219,219.0,2024-08-28,29.00
2627,219,219.0,2024-08-28,29
2628,219,219.0,2024-08-28,79
2629,219,219.0,2024-08-28,-29
2630,219,219.0,2024-08-28,79
2631,219,219.0,2024-08-28,29.00
2632,219,219.0,2024-08-28,29
2633,219,219.0,2024-08-28,29.00
2634,220,220.0,2026-01-20,79
2635,220,220.0,2026-01-20,29.00
2636,220,220.0,2026-01-20,29
2637,220,220.0,2026-01-20,79
2638,220,220.0,2026-01-20,29.00
2639,220,220.0,2026-01-20,79
2640,220,220.0,2026-01-20,199.00
2641,220,220.0,2026-01-20,79
2642,221,221.0,2025-06-13,29.00
2643,221,221.0,2025-06-13,79
2644,221,221.0,2025-06-13,199.00
2645,221,221.0,2025-06-13,79
2646,221,221.0,2025-06-13,29.00
2647,221,221.0,2025-06-13,29
2648,221,221.0,2025-06-13,199.00
2649,221,221.0,2025-06-13,79
2650,221,221.0,2025-06-13,29
2651,221,221.0,2025-06-13,29
2652,221,221.0,2025-06-13,79
2653,221,221.0,2025-06-13,79
2654,221,221.0,2025-06-13,199.00
2655,221,221.0,2025-06-13,79
2656,221,,2025-06-13,29.00
2657,222,222.0,2024-09-29,199.00
2658,222,222.0,2024-09-29,29
2659,222,222.0,2024-09-29,199.00
2660,222,222.0,2024-09-29,29
2661,222,222.0,2024-09-29,29
2662,222,222.0,2024-09-29,29
2663,222,,2024-09-29,29
2664,222,222.0,2024-09-29,29
2665,222,222.0,2024-09-29,29.00
2666,222,222.0,2024-09-29,79
2667,222,222.0,2024-09-29,199.00
2668,223,223.0,2024-07-13,199.00
2669,223,223.0,2024-07-13,29
2670,223,223.0,2024-07-13,29.00
2671,223,,2024-07-13,29.00
2672,223,223.0,2024-07-13,29
2673,223,223.0,2024-07-13,29.00
2674,223,223.0,2024-07-13,29
2675,223,223.0,2024-07-13,29.00
2676,223,223.0,2024-07-13,79
2677,223,223.0,2024-07-13,79
2678,223,223.0,2024-07-13,79
2679,223,223.0,2024-07-13,29.00
2680,224,224.0,2025-01-17,-29
2681,224,224.0,2025-01-17,29.00
2682,224,224.0,2025-01-17,199.00
2683,224,224.0,2025-01-17,29.00
2684,224,224.0,2025-01-17,79
2685,224,224.0,2025-01-17,79
2686,224,224.0,2025-01-17,79
2687,224,224.0,2025-01-17,79
2688,224,224.0,2025-01-17,79
2689,224,224.0,2025-01-17,199.00
2690,224,224.0,2025-01-17,199.00
2691,224,,2025-01-17,79
2692,224,224.0,2025-01-17,79
2693,224,224.0,2025-01-17,199.00
2694,224,224.0,2025-01-17,29
2695,224,224.0,2025-01-17,29
2696,225,225.0,2025-02-04,29.00
2697,225,225.0,2025-02-04,29.00
2698,225,225.0,2025-02-04,29.00
2699,225,225.0,2025-02-04,79
2700,225,225.0,2025-02-04,29
2701,225,225.0,2025-02-04,29
2702,226,226.0,2025-10-17,199.00
2703,226,226.0,2025-10-17,79
2704,226,226.0,2025-10-17,29.00
2705,226,226.0,2025-10-17,29.00
2706,226,226.0,2025-10-17,29
2707,226,226.0,2025-10-17,29
2708,226,226.0,2025-10-17,29.00
2709,226,226.0,2025-10-17,29.00
2710,226,226.0,2025-10-17,79
2711,227,227.0,2026-01-06,199.00
2712,227,227.0,2026-01-06,29.00
2713,227,227.0,2026-01-06,29.00
2714,227,227.0,2026-01-06,199.00
2715,227,227.0,2026-01-06,79
2716,227,227.0,2026-01-06,79
2717,227,227.0,2026-01-06,79
2718,227,227.0,2026-01-06,29.00
2719,227,227.0,2026-01-06,29
2720,227,227.0,2026-01-06,29
2721,227,227.0,2026-01-06,79
2722,227,227.0,2026-01-06,29.00
2723,228,228.0,2025-09-21,79
2724,228,228.0,2025-09-21,199.00
2725,228,228.0,2025-09-21,-29
2726,228,228.0,2025-09-21,199.00
2727,228,228.0,2025-09-21,79
2728,228,228.0,2025-09-21,29
2729,228,228.0,2025-09-21,79
2730,228,228.0,2025-09-21,29
2731,228,228.0,2025-09-21,29.00
2732,228,228.0,2025-09-21,199.00
2733,228,228.0,2025-09-21,199.00
2734,228,228.0,2025-09-21,199.00
2735,228,228.0,2025-09-21,29.00
2736,228,228.0,2025-09-21,29
2737,229,229.0,2024-10-01,79
2738,229,229.0,2024-10-01,29
2739,229,,2024-10-01,199.00
2740,229,229.0,2024-10-01,29
2741,229,229.0,2024-10-01,79
2742,229,229.0,2024-10-01,29
2743,229,229.0,2024-10-01,79
2744,229,229.0,2024-10-01,199.00
2745,229,229.0,2024-10-01,199.00
2746,229,229.0,2024-10-01,199.00
2747,230,230.0,2025-08-23,79
2748,230,230.0,2025-08-23,29.00
2749,230,230.0,2025-08-23,199.00
2750,230,,2025-08-23,29.00
2751,230,230.0,2025-08-23,29
2752,230,230.0,2025-08-23,79
2753,230,230.0,2025-08-23,29.00
2754,230,230.0,2025-08-23,29.00
2755,230,230.0,2025-08-23,29
2756,230,230.0,2025-08-23,29.00
2757,230,230.0,2025-08-23,29.00
2758,230,230.0,2025-08-23,79
2759,230,230.0,2025-08-23,29
2760,230,230.0,2025-08-23,29
2761,230,230.0,2025-08-23,29
2762,230,230.0,2025-08-23,79
2763,231,231.0,2025-08-30,29
2764,231,231.0,2025-08-30,29
2765,231,231.0,2025-08-30,29
2766,231,231.0,2025-08-30,29
2767,231,231.0,2025-08-30,29
2768,231,231.0,2025-08-30,199.00
2769,231,231.0,2025-08-30,29.00
2770,231,231.0,2025-08-30,79
2771,231,,2025-08-30,29
2772,231,231.0,2025-08-30,199.00
2773,231,231.0,2025-08-30,-29
2774,231,231.0,2025-08-30,79
2775,231,231.0,2025-08-30,29.00
2776,231,231.0,2025-08-30,199.00
2777,231,231.0,2025-08-30,199.00
2778,231,231.0,2025-08-30,-29
2779,231,231.0,2025-08-30,29
2780,231,231.0,2025-08-30,199.00
2781,232,232.0,2025-10-21,79
2782,232,232.0,2025-10-21,79
2783,232,232.0,2025-10-21,29
2784,232,232.0,2025-10-21,29.00
2785,232,232.0,2025-10-21,79
2786,232,232.0,2025-10-21,29
2787,232,232.0,2025-10-21,29
2788,232,232.0,2025-10-21,79
2789,232,232.0,2025-10-21,29
2790,232,232.0,2025-10-21,29.00
2791,232,232.0,2025-10-21,199.00
2792,233,233.0,2025-01-11,79
2793,233,233.0,2025-01-11,29
2794,233,233.0,2025-01-11,199.00
2795,233,233.0,2025-01-11,79
2796,233,233.0,2025-01-11,199.00
2797,233,233.0,2025-01-11,79
2798,233,233.0,2025-01-11,199.00
2799,233,233.0,2025-01-11,199.00
2800,233,233.0,2025-01-11,199.00
2801,233,233.0,2025-01-11,79
2802,233,233.0,2025-01-11,29
2803,234,234.0,2025-07-28,29
2804,234,234.0,2025-07-28,29
2805,234,234.0,2025-07-28,29
2806,234,234.0,2025-07-28,29.00
2807,234,234.0,2025-07-28,29
2808,234,234.0,2025-07-28,29.00
2809,234,,2025-07-28,29.00
2810,234,234.0,2025-07-28,79
2811,234,234.0,2025-07-28,29
2812,234,234.0,2025-07-28,79
2813,234,234.0,2025-07-28,199.00
2814,234,234.0,2025-07-28,199.00
2815,234,234.0,2025-07-28,79
2816,234,234.0,2025-07-28,199.00
2817,234,234.0,2025-07-28,29.00
2818,234,234.0,2025-07-28,79
2819,234,234.0,2025-07-28,29.00
2820,235,235.0,2026-02-10,29.00
2821,235,235.0,2026-02-10,29
2822,235,235.0,2026-02-10,29.00
2823,235,235.0,2026-02-10,29
2824,235,235.0,2026-02-10,29
2825,235,235.0,2026-02-10,79
2826,235,235.0,2026-02-10,29.00
2827,235,235.0,2026-02-10,29
2828,235,235.0,2026-02-10,79
2829,235,235.0,2026-02-10,199.00
2830,235,235.0,2026-02-10,79
2831,235,235.0,2026-02-10,29
2832,235,235.0,2026-02-10,199.00
2833,235,235.0,2026-02-10,29
2834,235,235.0,2026-02-10,199.00
2835,235,235.0,2026-02-10,79
2836,235,235.0,2026-02-10,29.00
2837,235,235.0,2026-02-10,79
2838,236,236.0,2025-06-18,79
2839,236,236.0,2025-06-18,79
2840,236,236.0,2025-06-18,79
2841,236,236.0,2025-06-18,29.00
2842,236,236.0,2025-06-18,199.00
2843,236,236.0,2025-06-18,29
2844,236,236.0,2025-06-18,199.00
2845,236,236.0,2025-06-18,79
2846,236,236.0,2025-06-18,29
2847,236,236.0,2025-06-18,79
2848,236,236.0,2025-06-18,79
2849,236,236.0,2025-06-18,29
2850,236,236.0,2025-06-18,79
2851,236,236.0,2025-06-18,29
2852,236,236.0,2025-06-18,29
2853,237,237.0,2026-05-20,29
2854,237,237.0,2026-05-20,79
2855,237,237.0,2026-05-20,79
2856,237,237.0,2026-05-20,199.00
2857,237,237.0,2026-05-20,199.00
2858,237,,2026-05-20,79
2859,237,237.0,2026-05-20,79
2860,237,237.0,2026-05-20,29.00
2861,237,237.0,2026-05-20,29
2862,237,237.0,2026-05-20,29
2863,237,237.0,2026-05-20,29
2864,237,237.0,2026-05-20,79
2865,237,237.0,2026-05-20,29.00
2866,237,237.0,2026-05-20,79
2867,237,237.0,2026-05-20,79
2868,237,237.0,2026-05-20,199.00
2869,237,237.0,2026-05-20,29
2870,238,238.0,2024-06-17,29
2871,238,238.0,2024-06-17,29.00
2872,238,238.0,2024-06-17,29.00
2873,238,238.0,2024-06-17,199.00
2874,238,238.0,2024-06-17,29
2875,238,238.0,2024-06-17,29.00
2876,238,238.0,2024-06-17,29
2877,238,238.0,2024-06-17,29.00
2878,238,238.0,2024-06-17,199.00
2879,239,239.0,2025-04-17,199.00
2880,239,239.0,2025-04-17,29.00
2881,239,239.0,2025-04-17,79
2882,239,239.0,2025-04-17,29.00
2883,239,239.0,2025-04-17,29
2884,239,239.0,2025-04-17,29
2885,239,239.0,2025-04-17,29
2886,239,239.0,2025-04-17,29.00
2887,239,239.0,2025-04-17,29.00
2888,239,239.0,2025-04-17,29
2889,239,239.0,2025-04-17,29
2890,239,239.0,2025-04-17,29
2891,239,239.0,2025-04-17,29
2892,239,239.0,2025-04-17,29
2893,239,239.0,2025-04-17,79
2894,240,,2026-01-05,79
2895,240,240.0,2026-01-05,79
2896,240,240.0,2026-01-05,29.00
2897,240,240.0,2026-01-05,29
2898,240,240.0,2026-01-05,29
2899,240,240.0,2026-01-05,79
2900,240,240.0,2026-01-05,79
2901,240,240.0,2026-01-05,79
2902,240,240.0,2026-01-05,79
2903,240,240.0,2026-01-05,29.00
2904,240,240.0,2026-01-05,29
2905,240,240.0,2026-01-05,29
2906,240,240.0,2026-01-05,29.00
2907,241,,2026-04-20,79
2908,241,241.0,2026-04-20,79
2909,241,241.0,2026-04-20,29.00
2910,241,241.0,2026-04-20,199.00
2911,241,241.0,2026-04-20,-29
2912,241,241.0,2026-04-20,-29
2913,241,241.0,2026-04-20,79
2914,241,241.0,2026-04-20,199.00
2915,241,241.0,2026-04-20,79
2916,241,241.0,2026-04-20,79
2917,241,241.0,2026-04-20,79
2918,241,241.0,2026-04-20,29
2919,241,241.0,2026-04-20,29
2920,241,241.0,2026-04-20,29
2921,242,242.0,2025-05-24,29
2922,242,242.0,2025-05-24,29
2923,242,242.0,2025-05-24,29.00
2924,242,242.0,2025-05-24,199.00
2925,242,242.0,2025-05-24,79
2926,242,242.0,2025-05-24,29
2927,242,242.0,2025-05-24,29
2928,242,242.0,2025-05-24,29
2929,242,242.0,2025-05-24,-29
2930,242,242.0,2025-05-24,29.00
2931,243,243.0,2025-04-14,29
2932,243,243.0,2025-04-14,29.00
2933,243,243.0,2025-04-14,29
2934,243,243.0,2025-04-14,29
2935,243,243.0,2025-04-14,79
2936,243,243.0,2025-04-14,-29
2937,243,243.0,2025-04-14,199.00
2938,243,243.0,2025-04-14,29
2939,243,243.0,2025-04-14,29
2940,243,243.0,2025-04-14,29.00
2941,243,243.0,2025-04-14,29
2942,243,243.0,2025-04-14,79
2943,243,243.0,2025-04-14,29
2944,244,244.0,2024-06-28,29
2945,244,244.0,2024-06-28,29.00
2946,244,244.0,2024-06-28,199.00
2947,244,244.0,2024-06-28,29
2948,244,244.0,2024-06-28,29
2949,244,244.0,2024-06-28,79
2950,244,244.0,2024-06-28,79
2951,244,244.0,2024-06-28,29.00
2952,245,245.0,2025-04-05,79
2953,245,245.0,2025-04-05,29
2954,245,245.0,2025-04-05,29.00
2955,245,245.0,2025-04-05,199.00
2956,245,245.0,2025-04-05,29.00
2957,245,245.0,2025-04-05,29.00
2958,245,245.0,2025-04-05,79
2959,245,245.0,2025-04-05,79
2960,245,245.0,2025-04-05,199.00
2961,245,245.0,2025-04-05,79
2962,245,245.0,2025-04-05,199.00
2963,245,245.0,2025-04-05,29
2964,245,245.0,2025-04-05,79
2965,245,245.0,2025-04-05,29.00
2966,245,245.0,2025-04-05,199.00
2967,245,245.0,2025-04-05,29
2968,246,246.0,2025-09-07,29
2969,246,246.0,2025-09-07,29
2970,246,246.0,2025-09-07,29.00
2971,246,246.0,2025-09-07,29
2972,246,246.0,2025-09-07,79
2973,246,246.0,2025-09-07,29.00
2974,246,246.0,2025-09-07,29
2975,246,246.0,2025-09-07,29
2976,246,246.0,2025-09-07,199.00
2977,246,246.0,2025-09-07,79
2978,246,246.0,2025-09-07,79
2979,247,247.0,2024-10-12,29.00
2980,247,247.0,2024-10-12,29
2981,247,247.0,2024-10-12,79
2982,247,247.0,2024-10-12,79
2983,247,247.0,2024-10-12,79
2984,247,247.0,2024-10-12,79
2985,248,248.0,2025-09-21,29
2986,248,248.0,2025-09-21,199.00
2987,248,248.0,2025-09-21,79
2988,248,248.0,2025-09-21,29
2989,248,248.0,2025-09-21,79
2990,248,248.0,2025-09-21,79
2991,248,248.0,2025-09-21,29.00
2992,248,248.0,2025-09-21,29
2993,248,248.0,2025-09-21,79
2994,248,248.0,2025-09-21,29
2995,249,249.0,2026-02-15,29.00
2996,249,249.0,2026-02-15,29
2997,249,249.0,2026-02-15,29
2998,249,249.0,2026-02-15,29
2999,249,,2026-02-15,29.00
3000,249,249.0,2026-02-15,29
3001,249,249.0,2026-02-15,29
3002,249,249.0,2026-02-15,79
3003,250,250.0,2024-06-15,199.00
3004,250,250.0,2024-06-15,29.00
3005,250,250.0,2024-06-15,29
3006,250,250.0,2024-06-15,79
3007,250,250.0,2024-06-15,79
3008,250,250.0,2024-06-15,199.00
3009,251,251.0,2024-06-26,29
3010,251,251.0,2024-06-26,79
3011,251,251.0,2024-06-26,199.00
3012,251,251.0,2024-06-26,79
3013,251,251.0,2024-06-26,29.00
3014,251,251.0,2024-06-26,79
3015,251,251.0,2024-06-26,199.00
3016,251,251.0,2024-06-26,29.00
3017,251,251.0,2024-06-26,29.00
3018,251,251.0,2024-06-26,29.00
3019,251,251.0,2024-06-26,79
3020,252,252.0,2026-01-04,-29
3021,252,252.0,2026-01-04,199.00
3022,252,252.0,2026-01-04,29
3023,252,252.0,2026-01-04,-29
3024,252,252.0,2026-01-04,29
3025,252,252.0,2026-01-04,199.00
3026,252,252.0,2026-01-04,79
3027,252,252.0,2026-01-04,29
3028,252,252.0,2026-01-04,29
3029,252,252.0,2026-01-04,79
3030,252,252.0,2026-01-04,29
3031,252,252.0,2026-01-04,79
3032,253,253.0,2025-11-29,29.00
3033,253,253.0,2025-11-29,199.00
3034,253,253.0,2025-11-29,29
3035,253,253.0,2025-11-29,29.00
3036,253,253.0,2025-11-29,29
3037,253,253.0,2025-11-29,29
3038,253,253.0,2025-11-29,29
3039,253,253.0,2025-11-29,79
3040,253,253.0,2025-11-29,79
3041,253,253.0,2025-11-29,29
3042,253,253.0,2025-11-29,29
3043,253,253.0,2025-11-29,29
3044,254,254.0,2025-04-06,199.00
3045,254,254.0,2025-04-06,79
3046,254,254.0,2025-04-06,79
3047,254,254.0,2025-04-06,79
3048,254,254.0,2025-04-06,29
